image_path,mask_path
datasets/satellitesegmentation/275849_sat.jpg,datasets/satellitesegmentation/275849_mask.png
datasets/satellitesegmentation/153971_sat.jpg,datasets/satellitesegmentation/153971_mask.png
datasets/satellitesegmentation/215352_sat.jpg,datasets/satellitesegmentation/215352_mask.png
datasets/satellitesegmentation/23870_sat.jpg,datasets/satellitesegmentation/23870_mask.png
datasets/satellitesegmentation/774528_sat.jpg,datasets/satellitesegmentation/774528_mask.png
datasets/satellitesegmentation/100703_sat.jpg,datasets/satellitesegmentation/100703_mask.png
datasets/satellitesegmentation/461998_sat.jpg,datasets/satellitesegmentation/461998_mask.png
datasets/satellitesegmentation/522914_sat.jpg,datasets/satellitesegmentation/522914_mask.png
datasets/satellitesegmentation/525952_sat.jpg,datasets/satellitesegmentation/525952_mask.png
datasets/satellitesegmentation/593096_sat.jpg,datasets/satellitesegmentation/593096_mask.png
datasets/satellitesegmentation/566521_sat.jpg,datasets/satellitesegmentation/566521_mask.png
datasets/satellitesegmentation/603912_sat.jpg,datasets/satellitesegmentation/603912_mask.png
datasets/satellitesegmentation/115334_sat.jpg,datasets/satellitesegmentation/115334_mask.png
datasets/satellitesegmentation/50368_sat.jpg,datasets/satellitesegmentation/50368_mask.png
datasets/satellitesegmentation/121763_sat.jpg,datasets/satellitesegmentation/121763_mask.png
datasets/satellitesegmentation/299828_sat.jpg,datasets/satellitesegmentation/299828_mask.png
datasets/satellitesegmentation/568254_sat.jpg,datasets/satellitesegmentation/568254_mask.png
datasets/satellitesegmentation/101395_sat.jpg,datasets/satellitesegmentation/101395_mask.png
datasets/satellitesegmentation/347421_sat.jpg,datasets/satellitesegmentation/347421_mask.png
datasets/satellitesegmentation/186820_sat.jpg,datasets/satellitesegmentation/186820_mask.png
datasets/satellitesegmentation/992083_sat.jpg,datasets/satellitesegmentation/992083_mask.png
datasets/satellitesegmentation/800286_sat.jpg,datasets/satellitesegmentation/800286_mask.png
datasets/satellitesegmentation/795156_sat.jpg,datasets/satellitesegmentation/795156_mask.png
datasets/satellitesegmentation/525147_sat.jpg,datasets/satellitesegmentation/525147_mask.png
datasets/satellitesegmentation/641916_sat.jpg,datasets/satellitesegmentation/641916_mask.png
datasets/satellitesegmentation/782279_sat.jpg,datasets/satellitesegmentation/782279_mask.png
datasets/satellitesegmentation/679539_sat.jpg,datasets/satellitesegmentation/679539_mask.png
datasets/satellitesegmentation/387942_sat.jpg,datasets/satellitesegmentation/387942_mask.png
datasets/satellitesegmentation/504127_sat.jpg,datasets/satellitesegmentation/504127_mask.png
datasets/satellitesegmentation/870215_sat.jpg,datasets/satellitesegmentation/870215_mask.png
datasets/satellitesegmentation/736444_sat.jpg,datasets/satellitesegmentation/736444_mask.png
datasets/satellitesegmentation/369916_sat.jpg,datasets/satellitesegmentation/369916_mask.png
datasets/satellitesegmentation/162428_sat.jpg,datasets/satellitesegmentation/162428_mask.png
datasets/satellitesegmentation/594709_sat.jpg,datasets/satellitesegmentation/594709_mask.png
datasets/satellitesegmentation/897586_sat.jpg,datasets/satellitesegmentation/897586_mask.png
datasets/satellitesegmentation/373623_sat.jpg,datasets/satellitesegmentation/373623_mask.png
datasets/satellitesegmentation/227580_sat.jpg,datasets/satellitesegmentation/227580_mask.png
datasets/satellitesegmentation/338104_sat.jpg,datasets/satellitesegmentation/338104_mask.png
datasets/satellitesegmentation/576818_sat.jpg,datasets/satellitesegmentation/576818_mask.png
datasets/satellitesegmentation/208309_sat.jpg,datasets/satellitesegmentation/208309_mask.png
datasets/satellitesegmentation/596179_sat.jpg,datasets/satellitesegmentation/596179_mask.png
datasets/satellitesegmentation/735003_sat.jpg,datasets/satellitesegmentation/735003_mask.png
datasets/satellitesegmentation/483028_sat.jpg,datasets/satellitesegmentation/483028_mask.png
datasets/satellitesegmentation/940735_sat.jpg,datasets/satellitesegmentation/940735_mask.png
datasets/satellitesegmentation/854216_sat.jpg,datasets/satellitesegmentation/854216_mask.png
datasets/satellitesegmentation/600550_sat.jpg,datasets/satellitesegmentation/600550_mask.png
datasets/satellitesegmentation/690443_sat.jpg,datasets/satellitesegmentation/690443_mask.png
datasets/satellitesegmentation/887797_sat.jpg,datasets/satellitesegmentation/887797_mask.png
datasets/satellitesegmentation/820820_sat.jpg,datasets/satellitesegmentation/820820_mask.png
datasets/satellitesegmentation/362138_sat.jpg,datasets/satellitesegmentation/362138_mask.png
datasets/satellitesegmentation/733437_sat.jpg,datasets/satellitesegmentation/733437_mask.png
datasets/satellitesegmentation/947405_sat.jpg,datasets/satellitesegmentation/947405_mask.png
datasets/satellitesegmentation/764386_sat.jpg,datasets/satellitesegmentation/764386_mask.png
datasets/satellitesegmentation/675862_sat.jpg,datasets/satellitesegmentation/675862_mask.png
datasets/satellitesegmentation/157613_sat.jpg,datasets/satellitesegmentation/157613_mask.png
datasets/satellitesegmentation/945265_sat.jpg,datasets/satellitesegmentation/945265_mask.png
datasets/satellitesegmentation/782622_sat.jpg,datasets/satellitesegmentation/782622_mask.png
datasets/satellitesegmentation/632655_sat.jpg,datasets/satellitesegmentation/632655_mask.png
datasets/satellitesegmentation/159963_sat.jpg,datasets/satellitesegmentation/159963_mask.png
datasets/satellitesegmentation/848290_sat.jpg,datasets/satellitesegmentation/848290_mask.png
datasets/satellitesegmentation/764396_sat.jpg,datasets/satellitesegmentation/764396_mask.png
datasets/satellitesegmentation/436101_sat.jpg,datasets/satellitesegmentation/436101_mask.png
datasets/satellitesegmentation/744794_sat.jpg,datasets/satellitesegmentation/744794_mask.png
datasets/satellitesegmentation/278965_sat.jpg,datasets/satellitesegmentation/278965_mask.png
datasets/satellitesegmentation/601401_sat.jpg,datasets/satellitesegmentation/601401_mask.png
datasets/satellitesegmentation/292384_sat.jpg,datasets/satellitesegmentation/292384_mask.png
datasets/satellitesegmentation/373268_sat.jpg,datasets/satellitesegmentation/373268_mask.png
datasets/satellitesegmentation/354754_sat.jpg,datasets/satellitesegmentation/354754_mask.png
datasets/satellitesegmentation/425757_sat.jpg,datasets/satellitesegmentation/425757_mask.png
datasets/satellitesegmentation/736732_sat.jpg,datasets/satellitesegmentation/736732_mask.png
datasets/satellitesegmentation/835924_sat.jpg,datasets/satellitesegmentation/835924_mask.png
datasets/satellitesegmentation/110680_sat.jpg,datasets/satellitesegmentation/110680_mask.png
datasets/satellitesegmentation/988559_sat.jpg,datasets/satellitesegmentation/988559_mask.png
datasets/satellitesegmentation/402303_sat.jpg,datasets/satellitesegmentation/402303_mask.png
datasets/satellitesegmentation/289032_sat.jpg,datasets/satellitesegmentation/289032_mask.png
datasets/satellitesegmentation/274630_sat.jpg,datasets/satellitesegmentation/274630_mask.png
datasets/satellitesegmentation/172272_sat.jpg,datasets/satellitesegmentation/172272_mask.png
datasets/satellitesegmentation/506421_sat.jpg,datasets/satellitesegmentation/506421_mask.png
datasets/satellitesegmentation/771718_sat.jpg,datasets/satellitesegmentation/771718_mask.png
datasets/satellitesegmentation/574546_sat.jpg,datasets/satellitesegmentation/574546_mask.png
datasets/satellitesegmentation/540111_sat.jpg,datasets/satellitesegmentation/540111_mask.png
datasets/satellitesegmentation/509056_sat.jpg,datasets/satellitesegmentation/509056_mask.png
datasets/satellitesegmentation/384753_sat.jpg,datasets/satellitesegmentation/384753_mask.png
datasets/satellitesegmentation/833275_sat.jpg,datasets/satellitesegmentation/833275_mask.png
datasets/satellitesegmentation/825538_sat.jpg,datasets/satellitesegmentation/825538_mask.png
datasets/satellitesegmentation/230408_sat.jpg,datasets/satellitesegmentation/230408_mask.png
datasets/satellitesegmentation/215069_sat.jpg,datasets/satellitesegmentation/215069_mask.png
datasets/satellitesegmentation/788463_sat.jpg,datasets/satellitesegmentation/788463_mask.png
datasets/satellitesegmentation/769960_sat.jpg,datasets/satellitesegmentation/769960_mask.png
datasets/satellitesegmentation/883059_sat.jpg,datasets/satellitesegmentation/883059_mask.png
datasets/satellitesegmentation/524792_sat.jpg,datasets/satellitesegmentation/524792_mask.png
datasets/satellitesegmentation/491932_sat.jpg,datasets/satellitesegmentation/491932_mask.png
datasets/satellitesegmentation/715802_sat.jpg,datasets/satellitesegmentation/715802_mask.png
datasets/satellitesegmentation/485186_sat.jpg,datasets/satellitesegmentation/485186_mask.png
datasets/satellitesegmentation/905209_sat.jpg,datasets/satellitesegmentation/905209_mask.png
datasets/satellitesegmentation/625386_sat.jpg,datasets/satellitesegmentation/625386_mask.png
datasets/satellitesegmentation/20949_sat.jpg,datasets/satellitesegmentation/20949_mask.png
datasets/satellitesegmentation/195113_sat.jpg,datasets/satellitesegmentation/195113_mask.png
datasets/satellitesegmentation/308872_sat.jpg,datasets/satellitesegmentation/308872_mask.png
datasets/satellitesegmentation/336111_sat.jpg,datasets/satellitesegmentation/336111_mask.png
datasets/satellitesegmentation/786084_sat.jpg,datasets/satellitesegmentation/786084_mask.png
datasets/satellitesegmentation/23955_sat.jpg,datasets/satellitesegmentation/23955_mask.png
datasets/satellitesegmentation/207616_sat.jpg,datasets/satellitesegmentation/207616_mask.png
datasets/satellitesegmentation/448399_sat.jpg,datasets/satellitesegmentation/448399_mask.png
datasets/satellitesegmentation/770659_sat.jpg,datasets/satellitesegmentation/770659_mask.png
datasets/satellitesegmentation/745704_sat.jpg,datasets/satellitesegmentation/745704_mask.png
datasets/satellitesegmentation/184760_sat.jpg,datasets/satellitesegmentation/184760_mask.png
datasets/satellitesegmentation/718606_sat.jpg,datasets/satellitesegmentation/718606_mask.png
datasets/satellitesegmentation/452525_sat.jpg,datasets/satellitesegmentation/452525_mask.png
datasets/satellitesegmentation/29509_sat.jpg,datasets/satellitesegmentation/29509_mask.png
datasets/satellitesegmentation/987330_sat.jpg,datasets/satellitesegmentation/987330_mask.png
datasets/satellitesegmentation/63019_sat.jpg,datasets/satellitesegmentation/63019_mask.png
datasets/satellitesegmentation/100892_sat.jpg,datasets/satellitesegmentation/100892_mask.png
datasets/satellitesegmentation/217242_sat.jpg,datasets/satellitesegmentation/217242_mask.png
datasets/satellitesegmentation/551404_sat.jpg,datasets/satellitesegmentation/551404_mask.png
datasets/satellitesegmentation/291574_sat.jpg,datasets/satellitesegmentation/291574_mask.png
datasets/satellitesegmentation/843809_sat.jpg,datasets/satellitesegmentation/843809_mask.png
datasets/satellitesegmentation/719559_sat.jpg,datasets/satellitesegmentation/719559_mask.png
datasets/satellitesegmentation/887656_sat.jpg,datasets/satellitesegmentation/887656_mask.png
datasets/satellitesegmentation/963805_sat.jpg,datasets/satellitesegmentation/963805_mask.png
datasets/satellitesegmentation/945833_sat.jpg,datasets/satellitesegmentation/945833_mask.png
datasets/satellitesegmentation/351590_sat.jpg,datasets/satellitesegmentation/351590_mask.png
datasets/satellitesegmentation/577422_sat.jpg,datasets/satellitesegmentation/577422_mask.png
datasets/satellitesegmentation/873793_sat.jpg,datasets/satellitesegmentation/873793_mask.png
datasets/satellitesegmentation/667627_sat.jpg,datasets/satellitesegmentation/667627_mask.png
datasets/satellitesegmentation/310668_sat.jpg,datasets/satellitesegmentation/310668_mask.png
datasets/satellitesegmentation/317756_sat.jpg,datasets/satellitesegmentation/317756_mask.png
datasets/satellitesegmentation/574652_sat.jpg,datasets/satellitesegmentation/574652_mask.png
datasets/satellitesegmentation/644027_sat.jpg,datasets/satellitesegmentation/644027_mask.png
datasets/satellitesegmentation/236240_sat.jpg,datasets/satellitesegmentation/236240_mask.png
datasets/satellitesegmentation/97837_sat.jpg,datasets/satellitesegmentation/97837_mask.png
datasets/satellitesegmentation/615691_sat.jpg,datasets/satellitesegmentation/615691_mask.png
datasets/satellitesegmentation/997706_sat.jpg,datasets/satellitesegmentation/997706_mask.png
datasets/satellitesegmentation/9339_sat.jpg,datasets/satellitesegmentation/9339_mask.png
datasets/satellitesegmentation/86801_sat.jpg,datasets/satellitesegmentation/86801_mask.png
datasets/satellitesegmentation/698989_sat.jpg,datasets/satellitesegmentation/698989_mask.png
datasets/satellitesegmentation/800325_sat.jpg,datasets/satellitesegmentation/800325_mask.png
datasets/satellitesegmentation/96399_sat.jpg,datasets/satellitesegmentation/96399_mask.png
datasets/satellitesegmentation/199090_sat.jpg,datasets/satellitesegmentation/199090_mask.png
datasets/satellitesegmentation/640436_sat.jpg,datasets/satellitesegmentation/640436_mask.png
datasets/satellitesegmentation/201338_sat.jpg,datasets/satellitesegmentation/201338_mask.png
datasets/satellitesegmentation/226604_sat.jpg,datasets/satellitesegmentation/226604_mask.png
datasets/satellitesegmentation/132627_sat.jpg,datasets/satellitesegmentation/132627_mask.png
datasets/satellitesegmentation/625092_sat.jpg,datasets/satellitesegmentation/625092_mask.png
datasets/satellitesegmentation/306760_sat.jpg,datasets/satellitesegmentation/306760_mask.png
datasets/satellitesegmentation/41524_sat.jpg,datasets/satellitesegmentation/41524_mask.png
datasets/satellitesegmentation/982331_sat.jpg,datasets/satellitesegmentation/982331_mask.png
datasets/satellitesegmentation/947864_sat.jpg,datasets/satellitesegmentation/947864_mask.png
datasets/satellitesegmentation/466889_sat.jpg,datasets/satellitesegmentation/466889_mask.png
datasets/satellitesegmentation/615681_sat.jpg,datasets/satellitesegmentation/615681_mask.png
datasets/satellitesegmentation/358518_sat.jpg,datasets/satellitesegmentation/358518_mask.png
datasets/satellitesegmentation/486861_sat.jpg,datasets/satellitesegmentation/486861_mask.png
datasets/satellitesegmentation/135671_sat.jpg,datasets/satellitesegmentation/135671_mask.png
datasets/satellitesegmentation/456713_sat.jpg,datasets/satellitesegmentation/456713_mask.png
datasets/satellitesegmentation/597812_sat.jpg,datasets/satellitesegmentation/597812_mask.png
datasets/satellitesegmentation/258318_sat.jpg,datasets/satellitesegmentation/258318_mask.png
datasets/satellitesegmentation/238803_sat.jpg,datasets/satellitesegmentation/238803_mask.png
datasets/satellitesegmentation/404694_sat.jpg,datasets/satellitesegmentation/404694_mask.png
datasets/satellitesegmentation/243937_sat.jpg,datasets/satellitesegmentation/243937_mask.png
datasets/satellitesegmentation/565512_sat.jpg,datasets/satellitesegmentation/565512_mask.png
datasets/satellitesegmentation/217703_sat.jpg,datasets/satellitesegmentation/217703_mask.png
datasets/satellitesegmentation/839976_sat.jpg,datasets/satellitesegmentation/839976_mask.png
datasets/satellitesegmentation/475265_sat.jpg,datasets/satellitesegmentation/475265_mask.png
datasets/satellitesegmentation/57632_sat.jpg,datasets/satellitesegmentation/57632_mask.png
datasets/satellitesegmentation/847949_sat.jpg,datasets/satellitesegmentation/847949_mask.png
datasets/satellitesegmentation/660517_sat.jpg,datasets/satellitesegmentation/660517_mask.png
datasets/satellitesegmentation/518657_sat.jpg,datasets/satellitesegmentation/518657_mask.png
datasets/satellitesegmentation/868649_sat.jpg,datasets/satellitesegmentation/868649_mask.png
datasets/satellitesegmentation/618759_sat.jpg,datasets/satellitesegmentation/618759_mask.png
datasets/satellitesegmentation/224547_sat.jpg,datasets/satellitesegmentation/224547_mask.png
datasets/satellitesegmentation/841208_sat.jpg,datasets/satellitesegmentation/841208_mask.png
datasets/satellitesegmentation/138155_sat.jpg,datasets/satellitesegmentation/138155_mask.png
datasets/satellitesegmentation/301591_sat.jpg,datasets/satellitesegmentation/301591_mask.png
datasets/satellitesegmentation/248951_sat.jpg,datasets/satellitesegmentation/248951_mask.png
datasets/satellitesegmentation/757829_sat.jpg,datasets/satellitesegmentation/757829_mask.png
datasets/satellitesegmentation/400501_sat.jpg,datasets/satellitesegmentation/400501_mask.png
datasets/satellitesegmentation/512416_sat.jpg,datasets/satellitesegmentation/512416_mask.png
datasets/satellitesegmentation/243017_sat.jpg,datasets/satellitesegmentation/243017_mask.png
datasets/satellitesegmentation/603213_sat.jpg,datasets/satellitesegmentation/603213_mask.png
datasets/satellitesegmentation/688847_sat.jpg,datasets/satellitesegmentation/688847_mask.png
datasets/satellitesegmentation/884835_sat.jpg,datasets/satellitesegmentation/884835_mask.png
datasets/satellitesegmentation/931695_sat.jpg,datasets/satellitesegmentation/931695_mask.png
datasets/satellitesegmentation/371502_sat.jpg,datasets/satellitesegmentation/371502_mask.png
datasets/satellitesegmentation/337912_sat.jpg,datasets/satellitesegmentation/337912_mask.png
datasets/satellitesegmentation/188369_sat.jpg,datasets/satellitesegmentation/188369_mask.png
datasets/satellitesegmentation/730531_sat.jpg,datasets/satellitesegmentation/730531_mask.png
datasets/satellitesegmentation/14361_sat.jpg,datasets/satellitesegmentation/14361_mask.png
datasets/satellitesegmentation/161446_sat.jpg,datasets/satellitesegmentation/161446_mask.png
datasets/satellitesegmentation/494003_sat.jpg,datasets/satellitesegmentation/494003_mask.png
datasets/satellitesegmentation/479400_sat.jpg,datasets/satellitesegmentation/479400_mask.png
datasets/satellitesegmentation/294187_sat.jpg,datasets/satellitesegmentation/294187_mask.png
datasets/satellitesegmentation/358082_sat.jpg,datasets/satellitesegmentation/358082_mask.png
datasets/satellitesegmentation/925864_sat.jpg,datasets/satellitesegmentation/925864_mask.png
datasets/satellitesegmentation/85768_sat.jpg,datasets/satellitesegmentation/85768_mask.png
datasets/satellitesegmentation/790349_sat.jpg,datasets/satellitesegmentation/790349_mask.png
datasets/satellitesegmentation/357219_sat.jpg,datasets/satellitesegmentation/357219_mask.png
datasets/satellitesegmentation/340126_sat.jpg,datasets/satellitesegmentation/340126_mask.png
datasets/satellitesegmentation/722038_sat.jpg,datasets/satellitesegmentation/722038_mask.png
datasets/satellitesegmentation/860545_sat.jpg,datasets/satellitesegmentation/860545_mask.png
datasets/satellitesegmentation/516017_sat.jpg,datasets/satellitesegmentation/516017_mask.png
datasets/satellitesegmentation/436982_sat.jpg,datasets/satellitesegmentation/436982_mask.png
datasets/satellitesegmentation/839603_sat.jpg,datasets/satellitesegmentation/839603_mask.png
datasets/satellitesegmentation/997873_sat.jpg,datasets/satellitesegmentation/997873_mask.png
datasets/satellitesegmentation/485516_sat.jpg,datasets/satellitesegmentation/485516_mask.png
datasets/satellitesegmentation/86774_sat.jpg,datasets/satellitesegmentation/86774_mask.png
datasets/satellitesegmentation/717213_sat.jpg,datasets/satellitesegmentation/717213_mask.png
datasets/satellitesegmentation/144504_sat.jpg,datasets/satellitesegmentation/144504_mask.png
datasets/satellitesegmentation/26895_sat.jpg,datasets/satellitesegmentation/26895_mask.png
datasets/satellitesegmentation/783144_sat.jpg,datasets/satellitesegmentation/783144_mask.png
datasets/satellitesegmentation/870422_sat.jpg,datasets/satellitesegmentation/870422_mask.png
datasets/satellitesegmentation/129205_sat.jpg,datasets/satellitesegmentation/129205_mask.png
datasets/satellitesegmentation/842539_sat.jpg,datasets/satellitesegmentation/842539_mask.png
datasets/satellitesegmentation/918063_sat.jpg,datasets/satellitesegmentation/918063_mask.png
datasets/satellitesegmentation/537301_sat.jpg,datasets/satellitesegmentation/537301_mask.png
datasets/satellitesegmentation/425216_sat.jpg,datasets/satellitesegmentation/425216_mask.png
datasets/satellitesegmentation/161175_sat.jpg,datasets/satellitesegmentation/161175_mask.png
datasets/satellitesegmentation/353416_sat.jpg,datasets/satellitesegmentation/353416_mask.png
datasets/satellitesegmentation/713612_sat.jpg,datasets/satellitesegmentation/713612_mask.png
datasets/satellitesegmentation/298555_sat.jpg,datasets/satellitesegmentation/298555_mask.png
datasets/satellitesegmentation/881584_sat.jpg,datasets/satellitesegmentation/881584_mask.png
datasets/satellitesegmentation/167439_sat.jpg,datasets/satellitesegmentation/167439_mask.png
datasets/satellitesegmentation/130967_sat.jpg,datasets/satellitesegmentation/130967_mask.png
datasets/satellitesegmentation/422415_sat.jpg,datasets/satellitesegmentation/422415_mask.png
datasets/satellitesegmentation/993483_sat.jpg,datasets/satellitesegmentation/993483_mask.png
datasets/satellitesegmentation/587045_sat.jpg,datasets/satellitesegmentation/587045_mask.png
datasets/satellitesegmentation/844758_sat.jpg,datasets/satellitesegmentation/844758_mask.png
datasets/satellitesegmentation/701263_sat.jpg,datasets/satellitesegmentation/701263_mask.png
datasets/satellitesegmentation/684359_sat.jpg,datasets/satellitesegmentation/684359_mask.png
datasets/satellitesegmentation/328239_sat.jpg,datasets/satellitesegmentation/328239_mask.png
datasets/satellitesegmentation/732011_sat.jpg,datasets/satellitesegmentation/732011_mask.png
datasets/satellitesegmentation/784134_sat.jpg,datasets/satellitesegmentation/784134_mask.png
datasets/satellitesegmentation/478332_sat.jpg,datasets/satellitesegmentation/478332_mask.png
datasets/satellitesegmentation/239044_sat.jpg,datasets/satellitesegmentation/239044_mask.png
datasets/satellitesegmentation/919427_sat.jpg,datasets/satellitesegmentation/919427_mask.png
datasets/satellitesegmentation/297834_sat.jpg,datasets/satellitesegmentation/297834_mask.png
datasets/satellitesegmentation/36243_sat.jpg,datasets/satellitesegmentation/36243_mask.png
datasets/satellitesegmentation/503760_sat.jpg,datasets/satellitesegmentation/503760_mask.png
datasets/satellitesegmentation/96543_sat.jpg,datasets/satellitesegmentation/96543_mask.png
datasets/satellitesegmentation/662917_sat.jpg,datasets/satellitesegmentation/662917_mask.png
datasets/satellitesegmentation/362004_sat.jpg,datasets/satellitesegmentation/362004_mask.png
datasets/satellitesegmentation/200190_sat.jpg,datasets/satellitesegmentation/200190_mask.png
datasets/satellitesegmentation/669051_sat.jpg,datasets/satellitesegmentation/669051_mask.png
datasets/satellitesegmentation/79720_sat.jpg,datasets/satellitesegmentation/79720_mask.png
datasets/satellitesegmentation/146352_sat.jpg,datasets/satellitesegmentation/146352_mask.png
datasets/satellitesegmentation/202688_sat.jpg,datasets/satellitesegmentation/202688_mask.png
datasets/satellitesegmentation/322684_sat.jpg,datasets/satellitesegmentation/322684_mask.png
datasets/satellitesegmentation/906380_sat.jpg,datasets/satellitesegmentation/906380_mask.png
datasets/satellitesegmentation/944360_sat.jpg,datasets/satellitesegmentation/944360_mask.png
datasets/satellitesegmentation/436476_sat.jpg,datasets/satellitesegmentation/436476_mask.png
datasets/satellitesegmentation/25415_sat.jpg,datasets/satellitesegmentation/25415_mask.png
datasets/satellitesegmentation/594108_sat.jpg,datasets/satellitesegmentation/594108_mask.png
datasets/satellitesegmentation/765293_sat.jpg,datasets/satellitesegmentation/765293_mask.png
datasets/satellitesegmentation/188714_sat.jpg,datasets/satellitesegmentation/188714_mask.png
datasets/satellitesegmentation/522155_sat.jpg,datasets/satellitesegmentation/522155_mask.png
datasets/satellitesegmentation/861754_sat.jpg,datasets/satellitesegmentation/861754_mask.png
datasets/satellitesegmentation/208706_sat.jpg,datasets/satellitesegmentation/208706_mask.png
datasets/satellitesegmentation/173654_sat.jpg,datasets/satellitesegmentation/173654_mask.png
datasets/satellitesegmentation/706175_sat.jpg,datasets/satellitesegmentation/706175_mask.png
datasets/satellitesegmentation/659209_sat.jpg,datasets/satellitesegmentation/659209_mask.png
datasets/satellitesegmentation/407409_sat.jpg,datasets/satellitesegmentation/407409_mask.png
datasets/satellitesegmentation/219175_sat.jpg,datasets/satellitesegmentation/219175_mask.png
datasets/satellitesegmentation/247275_sat.jpg,datasets/satellitesegmentation/247275_mask.png
datasets/satellitesegmentation/759607_sat.jpg,datasets/satellitesegmentation/759607_mask.png
datasets/satellitesegmentation/875701_sat.jpg,datasets/satellitesegmentation/875701_mask.png
datasets/satellitesegmentation/57809_sat.jpg,datasets/satellitesegmentation/57809_mask.png
datasets/satellitesegmentation/25773_sat.jpg,datasets/satellitesegmentation/25773_mask.png
datasets/satellitesegmentation/356160_sat.jpg,datasets/satellitesegmentation/356160_mask.png
datasets/satellitesegmentation/942422_sat.jpg,datasets/satellitesegmentation/942422_mask.png
datasets/satellitesegmentation/846278_sat.jpg,datasets/satellitesegmentation/846278_mask.png
datasets/satellitesegmentation/794616_sat.jpg,datasets/satellitesegmentation/794616_mask.png
datasets/satellitesegmentation/34100_sat.jpg,datasets/satellitesegmentation/34100_mask.png
datasets/satellitesegmentation/976894_sat.jpg,datasets/satellitesegmentation/976894_mask.png
datasets/satellitesegmentation/519597_sat.jpg,datasets/satellitesegmentation/519597_mask.png
datasets/satellitesegmentation/493626_sat.jpg,datasets/satellitesegmentation/493626_mask.png
datasets/satellitesegmentation/245405_sat.jpg,datasets/satellitesegmentation/245405_mask.png
datasets/satellitesegmentation/367269_sat.jpg,datasets/satellitesegmentation/367269_mask.png
datasets/satellitesegmentation/96635_sat.jpg,datasets/satellitesegmentation/96635_mask.png
datasets/satellitesegmentation/73183_sat.jpg,datasets/satellitesegmentation/73183_mask.png
datasets/satellitesegmentation/431113_sat.jpg,datasets/satellitesegmentation/431113_mask.png
datasets/satellitesegmentation/611011_sat.jpg,datasets/satellitesegmentation/611011_mask.png
datasets/satellitesegmentation/406756_sat.jpg,datasets/satellitesegmentation/406756_mask.png
datasets/satellitesegmentation/818645_sat.jpg,datasets/satellitesegmentation/818645_mask.png
datasets/satellitesegmentation/452183_sat.jpg,datasets/satellitesegmentation/452183_mask.png
datasets/satellitesegmentation/261416_sat.jpg,datasets/satellitesegmentation/261416_mask.png
datasets/satellitesegmentation/746839_sat.jpg,datasets/satellitesegmentation/746839_mask.png
datasets/satellitesegmentation/377745_sat.jpg,datasets/satellitesegmentation/377745_mask.png
datasets/satellitesegmentation/957650_sat.jpg,datasets/satellitesegmentation/957650_mask.png
datasets/satellitesegmentation/613661_sat.jpg,datasets/satellitesegmentation/613661_mask.png
datasets/satellitesegmentation/620308_sat.jpg,datasets/satellitesegmentation/620308_mask.png
datasets/satellitesegmentation/592996_sat.jpg,datasets/satellitesegmentation/592996_mask.png
datasets/satellitesegmentation/900297_sat.jpg,datasets/satellitesegmentation/900297_mask.png
datasets/satellitesegmentation/626921_sat.jpg,datasets/satellitesegmentation/626921_mask.png
datasets/satellitesegmentation/789055_sat.jpg,datasets/satellitesegmentation/789055_mask.png
datasets/satellitesegmentation/314129_sat.jpg,datasets/satellitesegmentation/314129_mask.png
datasets/satellitesegmentation/421486_sat.jpg,datasets/satellitesegmentation/421486_mask.png
datasets/satellitesegmentation/907545_sat.jpg,datasets/satellitesegmentation/907545_mask.png
datasets/satellitesegmentation/438028_sat.jpg,datasets/satellitesegmentation/438028_mask.png
datasets/satellitesegmentation/899805_sat.jpg,datasets/satellitesegmentation/899805_mask.png
datasets/satellitesegmentation/466415_sat.jpg,datasets/satellitesegmentation/466415_mask.png
datasets/satellitesegmentation/641429_sat.jpg,datasets/satellitesegmentation/641429_mask.png
datasets/satellitesegmentation/998098_sat.jpg,datasets/satellitesegmentation/998098_mask.png
datasets/satellitesegmentation/337004_sat.jpg,datasets/satellitesegmentation/337004_mask.png
datasets/satellitesegmentation/226279_sat.jpg,datasets/satellitesegmentation/226279_mask.png
datasets/satellitesegmentation/415694_sat.jpg,datasets/satellitesegmentation/415694_mask.png
datasets/satellitesegmentation/652552_sat.jpg,datasets/satellitesegmentation/652552_mask.png
datasets/satellitesegmentation/800556_sat.jpg,datasets/satellitesegmentation/800556_mask.png
datasets/satellitesegmentation/788114_sat.jpg,datasets/satellitesegmentation/788114_mask.png
datasets/satellitesegmentation/110236_sat.jpg,datasets/satellitesegmentation/110236_mask.png
datasets/satellitesegmentation/130634_sat.jpg,datasets/satellitesegmentation/130634_mask.png
datasets/satellitesegmentation/656508_sat.jpg,datasets/satellitesegmentation/656508_mask.png
datasets/satellitesegmentation/756116_sat.jpg,datasets/satellitesegmentation/756116_mask.png
datasets/satellitesegmentation/212548_sat.jpg,datasets/satellitesegmentation/212548_mask.png
datasets/satellitesegmentation/457512_sat.jpg,datasets/satellitesegmentation/457512_mask.png
datasets/satellitesegmentation/585197_sat.jpg,datasets/satellitesegmentation/585197_mask.png
datasets/satellitesegmentation/716796_sat.jpg,datasets/satellitesegmentation/716796_mask.png
datasets/satellitesegmentation/5386_sat.jpg,datasets/satellitesegmentation/5386_mask.png
datasets/satellitesegmentation/393063_sat.jpg,datasets/satellitesegmentation/393063_mask.png
